parentEventID,eventID,eventDate,decimalLatitude,decimalLongitude,eventType,habitat,samplingProtocol,verbatimLatitude,verbatimLongitude,eventRemarks,coordinateUncertaintyinmeters
,2013/97,6/24/2013,28.07531667,-82.87061667,Longline,Sand,methods described: https://doi.org/10.1002/ece3.8375,28 ̊04.519',82 ̊52.237',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/100,6/24/2013,28.09465,-82.83283333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8376,28 ̊05.679',82 ̊49.970',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/102,6/25/2013,28.05915,-82.91115,Longline,Sand,methods described: https://doi.org/10.1002/ece3.8377,28 ̊03.549',82 ̊54.669',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/101,6/25/2013,28.1903,-82.8395,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8378,28 ̊11.418',82 ̊50.370',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/103,6/25/2013,28.19038333,-82.83905,Longline,Sand,methods described: https://doi.org/10.1002/ece3.8379,28 ̊11.423',82 ̊50.343',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/104,6/25/2013,28.19193333,-82.83951667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8380,28 ̊11.516',82 ̊50.371',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/107,6/26/2013,28.08241667,-82.86666667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8381,28 ̊04.945',82 ̊52.000',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/105,6/26/2013,28.07906667,-82.85861667,Longline,Sand,methods described: https://doi.org/10.1002/ece3.8382,28 ̊04.744',82 ̊51.517',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/108,6/26/2013,28.13906667,-82.92905,Longline,Sand,methods described: https://doi.org/10.1002/ece3.8383,28 ̊08.344',82 ̊55.743',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/106,6/26/2013,28.09695,-82.83645,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8384,28 ̊05.817',82 ̊50.187',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/109,6/26/2013,28.08555,-82.86018333,Longline,sand,methods described: https://doi.org/10.1002/ece3.8385,28 ̊05.133',82 ̊51.611',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/112,6/27/2013,28.19105,-82.8385,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8386,28 ̊11.463',82 ̊50.310',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/111,6/27/2013,28.05033333,-83.01058333,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.8387,28 ̊03.020',83 ̊00.635',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/110,6/27/2013,28.05115,-83.0117,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.8388,28 ̊03.069',83 ̊00.702',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/113,6/28/2013,28.10655,-82.82756667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8389,28 ̊06.393',82 ̊49.654',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/114,6/28/2013,28.0829,-82.85213333,Longline,sand,methods described: https://doi.org/10.1002/ece3.8390,28 ̊04.974',82 ̊51.128',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/117,7/8/2013,28.18238333,-82.83103333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8391,28 ̊10.943',82 ̊49.862',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/115,7/8/2013,28.1817,-82.82996667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8392,28 ̊10.902',82 ̊49.798',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/116,7/8/2013,28.13755,-82.92845,Longline,Sand,methods described: https://doi.org/10.1002/ece3.8393,28 ̊08.253',82 ̊55.707',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/118,7/9/2013,28.08335,-82.85566667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8394,28 ̊05.001',82 ̊51.340',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/120,7/9/2013,28.08335,-82.85566667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8395,28 ̊05.001',82 ̊51.340',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/119,7/9/2013,28.09263333,-82.83508333,Seine net,Sand,methods described: https://doi.org/10.1002/ece3.8396,28 ̊05.558',82 ̊50.105',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/122,7/10/2013,28.0507,-83.01021667,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.8397,28 ̊03.042',83 ̊00.613',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/121,7/10/2013,28.0476,-83.0133,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.8398,28 ̊02.856',83 ̊00.798',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/125,7/11/2013,28.18741667,-82.82861667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8399,28 ̊11.245',82 ̊49.717',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/127,7/11/2013,28.1944,-82.83191667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8400,28 ̊11.664',82 ̊49.915',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/128,7/11/2013,28.09418333,-82.83305,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8401,28 ̊05.651',82 ̊49.983',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/123,7/11/2013,28.09418333,-82.83305,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8402,28 ̊05.651',82 ̊49.983',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/124,7/11/2013,28.09435,-82.83281667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8403,28 ̊05.661',82 ̊49.969',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/126,7/11/2013,28.09496667,-82.83218333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8404,28 ̊05.698',82 ̊49.931',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/131,7/12/2013,28.05488333,-82.9072,Longline,Sand,methods described: https://doi.org/10.1002/ece3.8405,28 ̊03.293',82 ̊54.432',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/129,7/12/2013,28.05593333,-82.90588333,Longline,Sand,methods described: https://doi.org/10.1002/ece3.8406,28 ̊03.356',82 ̊54.353',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/130,7/12/2013,28.01573333,-82.89585,Longline,Sand,methods described: https://doi.org/10.1002/ece3.8407,28 ̊00.944',82 ̊53.751',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/135,7/15/2013,28.05641667,-82.91125,Longline,Sand,methods described: https://doi.org/10.1002/ece3.8408,28 ̊03.385',82 ̊54.675',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/136,7/15/2013,28.08145,-82.85373333,Longline,Sand,methods described: https://doi.org/10.1002/ece3.8409,28 ̊04.887',82 ̊51.224',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/134,7/15/2013,28.11396667,-82.8351,Seine net,Sand,methods described: https://doi.org/10.1002/ece3.8410,28 ̊06.838',82 ̊50.106',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/132,7/15/2013,28.10613333,-82.83538333,Tangle net,Sand,methods described: https://doi.org/10.1002/ece3.8411,28 ̊06.368',82 ̊50.123',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/133,7/15/2013,28.10611667,-82.83538333,Tangle net,Sand,methods described: https://doi.org/10.1002/ece3.8412,28 ̊06.367',82 ̊50.123',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/137,7/16/2013,28.07971667,-82.85928333,Drapeline,Sand,methods described: https://doi.org/10.1002/ece3.8413,28 ̊04.783',82 ̊51.557',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/138,7/17/2013,28.05001667,-82.8186,Tangle net,Sand,methods described: https://doi.org/10.1002/ece3.8414,28 ̊03.001',82 ̊49.116',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/139,7/17/2013,28.05001667,-82.8186,Tangle net,Sand,methods described: https://doi.org/10.1002/ece3.8415,28 ̊03.001',82 ̊49.116',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/140,7/17/2013,28.05001667,-82.8186,Tangle net,Sand,methods described: https://doi.org/10.1002/ece3.8416,28 ̊03.001',82 ̊49.116',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/141,7/17/2013,28.05001667,-82.8186,Tangle net,Sand,methods described: https://doi.org/10.1002/ece3.8417,28 ̊03.001',82 ̊49.116',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/142,7/17/2013,28.05001667,-82.8186,Tangle net,Sand,methods described: https://doi.org/10.1002/ece3.8418,28 ̊03.001',82 ̊49.116',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/143,7/18/2013,28.1808,-82.83331667,Longline,Sand,methods described: https://doi.org/10.1002/ece3.8419,28 ̊10.848',82 ̊49.999',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/144,7/18/2013,28.1316,-82.89931667,Longline,Sand,methods described: https://doi.org/10.1002/ece3.8420,28 ̊07.896',82 ̊53.959',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2013/145,7/19/2013,28.05228333,-83.01265,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.8421,28 ̊03.137',83 ̊00.759',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
